-179.5,-89.5,0.104399
-179.5,-88.5,0.128646
-179.5,-87.5,0.142575
-179.5,-86.5,0.149319
-179.5,-85.5,0.156547
-179.5,-84.5,0.168606
-179.5,-83.5,0.182600
-179.5,-82.5,0.190988
-179.5,-81.5,0.188112
-179.5,-80.5,0.175707
-179.5,-79.5,0.164035
-179.5,-78.5,0.168484
-179.5,-77.5,0.203566
-179.5,-76.5,0.276425
-179.5,-75.5,0.381650
-179.5,-74.5,0.499464
-179.5,-73.5,0.599553
-179.5,-72.5,0.651085
-179.5,-71.5,0.635695
-179.5,-70.5,0.556783
-179.5,-69.5,0.438931
-179.5,-68.5,0.316578
-179.5,-67.5,NaN
-179.5,-66.5,NaN
-179.5,-65.5,NaN
-179.5,-64.5,NaN
-179.5,-63.5,NaN
-179.5,-62.5,NaN
-178.5,-89.5,0.104588
-178.5,-88.5,0.129336
-178.5,-87.5,0.143921
-178.5,-86.5,0.151443
-178.5,-85.5,0.159265
-178.5,-84.5,0.171284
-178.5,-83.5,0.184403
-178.5,-82.5,0.191387
-178.5,-81.5,0.187216
-178.5,-80.5,0.174089
-178.5,-79.5,0.162150
-178.5,-78.5,0.166171
-178.5,-77.5,0.200055
-178.5,-76.5,0.270876
-178.5,-75.5,0.373834
-178.5,-74.5,0.490083
-178.5,-73.5,0.590004
-178.5,-72.5,0.642850
-178.5,-71.5,0.629753
-178.5,-70.5,0.553347
-178.5,-69.5,0.437545
-178.5,-68.5,0.316429
-178.5,-67.5,NaN
-178.5,-66.5,NaN
-178.5,-65.5,NaN
-178.5,-64.5,NaN
-178.5,-63.5,NaN
-178.5,-62.5,NaN
-177.5,-89.5,0.104773
-177.5,-88.5,0.130015
-177.5,-87.5,0.145250
-177.5,-86.5,0.153527
-177.5,-85.5,0.161887
-177.5,-84.5,0.173776
-177.5,-83.5,0.185914
-177.5,-82.5,0.191419
-177.5,-81.5,0.185942
-177.5,-80.5,0.172145
-177.5,-79.5,0.160022
-177.5,-78.5,0.163665
-177.5,-77.5,0.196293
-177.5,-76.5,0.264860
-177.5,-75.5,0.365170
-177.5,-74.5,0.479371
-177.5,-73.5,0.578662
-177.5,-72.5,0.632526
-177.5,-71.5,0.621698
-177.5,-70.5,0.548058
-177.5,-69.5,0.434772
-177.5,-68.5,0.315446
-177.5,-67.5,NaN
-177.5,-66.5,NaN
-177.5,-65.5,NaN
-177.5,-64.5,NaN
-177.5,-63.5,NaN
-177.5,-62.5,NaN
-176.5,-89.5,0.104954
-176.5,-88.5,0.130683
-176.5,-87.5,0.146560
-176.5,-86.5,0.155565
-176.5,-85.5,0.164404
-176.5,-84.5,0.176072
-176.5,-83.5,0.187140
-176.5,-82.5,0.191111
-176.5,-81.5,0.184339
-176.5,-80.5,0.169947
-176.5,-79.5,0.157743
-176.5,-78.5,0.161075
-176.5,-77.5,0.192418
-176.5,-76.5,0.258558
-176.5,-75.5,0.355898
-176.5,-74.5,0.467634
-176.5,-73.5,0.565884
-176.5,-72.5,0.620481
-176.5,-71.5,0.611860
-176.5,-70.5,0.541169
-176.5,-69.5,0.430771
-176.5,-68.5,0.313705
-176.5,-67.5,NaN
-176.5,-66.5,NaN
-176.5,-65.5,NaN
-176.5,-64.5,NaN
-176.5,-63.5,NaN
-176.5,-62.5,NaN
-175.5,-89.5,0.105131
-175.5,-88.5,0.131340
-175.5,-87.5,0.147847
-175.5,-86.5,0.157550
-175.5,-85.5,0.166808
-175.5,-84.5,0.178170
-175.5,-83.5,0.188087
-175.5,-82.5,0.190491
-175.5,-81.5,0.182460
-175.5,-80.5,0.167572
-175.5,-79.5,0.155407
-175.5,-78.5,0.158515
-175.5,-77.5,0.188569
-175.5,-76.5,0.252153
-175.5,-75.5,0.346264
-175.5,-74.5,0.455187
-175.5,-73.5,0.552039
-175.5,-72.5,0.607103
-175.5,-71.5,0.600592
-175.5,-70.5,0.532951
-175.5,-69.5,0.425717
-175.5,-68.5,0.311290
-175.5,-67.5,NaN
-175.5,-66.5,NaN
-175.5,-65.5,NaN
-175.5,-64.5,NaN
-175.5,-63.5,NaN
-175.5,-62.5,NaN
-174.5,-89.5,0.105303
-174.5,-88.5,0.131984
-174.5,-87.5,0.149109
-174.5,-86.5,0.159478
-174.5,-85.5,0.169092
-174.5,-84.5,0.180066
-174.5,-83.5,0.188766
-174.5,-82.5,0.189592
-174.5,-81.5,0.180365
-174.5,-80.5,0.165100
-174.5,-79.5,0.153111
-174.5,-78.5,0.156097
-174.5,-77.5,0.184883
-174.5,-76.5,0.245823
-174.5,-75.5,0.336511
-174.5,-74.5,0.442347
-174.5,-73.5,0.537504
-174.5,-72.5,0.592790
-174.5,-71.5,0.588259
-174.5,-70.5,0.523697
-174.5,-69.5,0.419803
-174.5,-68.5,0.308300
-174.5,-67.5,NaN
-174.5,-66.5,NaN
-174.5,-65.5,NaN
-174.5,-64.5,NaN
-174.5,-63.5,NaN
-174.5,-62.5,NaN
-173.5,-89.5,0.105471
-173.5,-88.5,0.132615
-173.5,-87.5,0.150343
-173.5,-86.5,0.161343
-173.5,-85.5,0.171248
-173.5,-84.5,0.181759
-173.5,-83.5,0.189192
-173.5,-82.5,0.188451
-173.5,-81.5,0.178111
-173.5,-80.5,0.162611
-173.5,-79.5,0.150949
-173.5,-78.5,0.153926
-173.5,-77.5,0.181486
-173.5,-76.5,0.239738
-173.5,-75.5,0.326874
-173.5,-74.5,0.429425
-173.5,-73.5,0.522653
-173.5,-72.5,0.577939
-173.5,-71.5,0.575236
-173.5,-70.5,0.513710
-173.5,-69.5,0.413240
-173.5,-68.5,0.304847
-173.5,-67.5,NaN
-173.5,-66.5,NaN
-173.5,-65.5,NaN
-173.5,-64.5,NaN
-173.5,-63.5,NaN
-173.5,-62.5,NaN
-172.5,-89.5,0.105635
-172.5,-88.5,0.133233
-172.5,-87.5,0.151547
-172.5,-86.5,0.163138
-172.5,-85.5,0.173272
-172.5,-84.5,0.183251
-172.5,-83.5,0.189381
-172.5,-82.5,0.187104
-172.5,-81.5,0.175761
-172.5,-80.5,0.160182
-172.5,-79.5,0.149008
-172.5,-78.5,0.152100
-172.5,-77.5,0.178496
-172.5,-76.5,0.234056
-172.5,-75.5,0.317574
-172.5,-74.5,0.416717
-172.5,-73.5,0.507849
-172.5,-72.5,0.562946
-172.5,-71.5,0.561898
-172.5,-70.5,0.503302
-172.5,-69.5,0.406248
-172.5,-68.5,0.301058
-172.5,-67.5,NaN
-172.5,-66.5,NaN
-172.5,-65.5,NaN
-172.5,-64.5,NaN
-172.5,-63.5,NaN
-172.5,-62.5,NaN
-171.5,-89.5,0.105793
-171.5,-88.5,0.133836
-171.5,-87.5,0.152718
-171.5,-86.5,0.164861
-171.5,-85.5,0.175158
-171.5,-84.5,0.184543
-171.5,-83.5,0.189349
-171.5,-82.5,0.185590
-171.5,-81.5,0.173373
-171.5,-80.5,0.157887
-171.5,-79.5,0.147369
-171.5,-78.5,0.150705
-171.5,-77.5,0.176016
-171.5,-76.5,0.228917
-171.5,-75.5,0.308811
-171.5,-74.5,0.404500
-171.5,-73.5,0.493435
-171.5,-72.5,0.548188
-171.5,-71.5,0.548615
-171.5,-70.5,0.492788
-171.5,-69.5,0.399063
-171.5,-68.5,0.297075
-171.5,-67.5,NaN
